"type","ta","pf","genus","species","v3","v4","v5","v7","v8","code","ref","q10","cte","thr","decay","ctmax","max.pf","ta.opt","breadth.50","breadth.80","r.square","n.samples","K.param","AIC","type2","u_yopt","u_Topt","u_Delta","u_Tc"
"pho",35,5.638,"Larrea","divaricata","35","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld35photo","MooneyEA1978",1.659494679,1.000745285,28.14808917,0.00156107,53.45789664,5.930383264,40.5,28.55,16.2,0.971773762,14,5,-42.75429885,"biochem",5.91109427617485,41.0769135038303,12.0813289733088,53.158242477139
"pho",35.7,5.672,"Larrea","divaricata","35","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld35photo","MooneyEA1978",1.659494679,1.000745285,28.14808917,0.00156107,53.45789664,5.930383264,40.5,28.55,16.2,0.971773762,14,5,-42.75429885,"biochem",5.91109427617485,41.0769135038303,12.0813289733088,53.158242477139
"pho",39.6,6.049,"Larrea","divaricata","35","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld35photo","MooneyEA1978",1.659494679,1.000745285,28.14808917,0.00156107,53.45789664,5.930383264,40.5,28.55,16.2,0.971773762,14,5,-42.75429885,"biochem",5.91109427617485,41.0769135038303,12.0813289733088,53.158242477139
"pho",41.9,6.083,"Larrea","divaricata","35","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld35photo","MooneyEA1978",1.659494679,1.000745285,28.14808917,0.00156107,53.45789664,5.930383264,40.5,28.55,16.2,0.971773762,14,5,-42.75429885,"biochem",5.91109427617485,41.0769135038303,12.0813289733088,53.158242477139
"pho",42.2,5.985,"Larrea","divaricata","35","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld35photo","MooneyEA1978",1.659494679,1.000745285,28.14808917,0.00156107,53.45789664,5.930383264,40.5,28.55,16.2,0.971773762,14,5,-42.75429885,"biochem",5.91109427617485,41.0769135038303,12.0813289733088,53.158242477139
"pho",46.2,4.63,"Larrea","divaricata","35","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld35photo","MooneyEA1978",1.659494679,1.000745285,28.14808917,0.00156107,53.45789664,5.930383264,40.5,28.55,16.2,0.971773762,14,5,-42.75429885,"biochem",5.91109427617485,41.0769135038303,12.0813289733088,53.158242477139
"pho",48.9,3.529,"Larrea","divaricata","35","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld35photo","MooneyEA1978",1.659494679,1.000745285,28.14808917,0.00156107,53.45789664,5.930383264,40.5,28.55,16.2,0.971773762,14,5,-42.75429885,"biochem",5.91109427617485,41.0769135038303,12.0813289733088,53.158242477139
"pho",51.2,2.677,"Larrea","divaricata","35","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld35photo","MooneyEA1978",1.659494679,1.000745285,28.14808917,0.00156107,53.45789664,5.930383264,40.5,28.55,16.2,0.971773762,14,5,-42.75429885,"biochem",5.91109427617485,41.0769135038303,12.0813289733088,53.158242477139
"pho",19,1.914,"Larrea","divaricata","45","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld45photo","MooneyEA1978",1.664882656,0.785340734,34.82643436,0.002330138,55.54259108,5.949409063,43.7,23.87,14.41,0.986237545,13,5,-47.10890856,"biochem",5.90101153571017,44.1822779405054,11.0936613177689,55.2759392582743
"pho",22.4,2.555,"Larrea","divaricata","45","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld45photo","MooneyEA1978",1.664882656,0.785340734,34.82643436,0.002330138,55.54259108,5.949409063,43.7,23.87,14.41,0.986237545,13,5,-47.10890856,"biochem",5.90101153571017,44.1822779405054,11.0936613177689,55.2759392582743
"pho",26.5,3.064,"Larrea","divaricata","45","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld45photo","MooneyEA1978",1.664882656,0.785340734,34.82643436,0.002330138,55.54259108,5.949409063,43.7,23.87,14.41,0.986237545,13,5,-47.10890856,"biochem",5.90101153571017,44.1822779405054,11.0936613177689,55.2759392582743
"pho",31,3.866,"Larrea","divaricata","45","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld45photo","MooneyEA1978",1.664882656,0.785340734,34.82643436,0.002330138,55.54259108,5.949409063,43.7,23.87,14.41,0.986237545,13,5,-47.10890856,"biochem",5.90101153571017,44.1822779405054,11.0936613177689,55.2759392582743
"pho",35.4,4.781,"Larrea","divaricata","45","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld45photo","MooneyEA1978",1.664882656,0.785340734,34.82643436,0.002330138,55.54259108,5.949409063,43.7,23.87,14.41,0.986237545,13,5,-47.10890856,"biochem",5.90101153571017,44.1822779405054,11.0936613177689,55.2759392582743
"pho",40.2,5.462,"Larrea","divaricata","45","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld45photo","MooneyEA1978",1.664882656,0.785340734,34.82643436,0.002330138,55.54259108,5.949409063,43.7,23.87,14.41,0.986237545,13,5,-47.10890856,"biochem",5.90101153571017,44.1822779405054,11.0936613177689,55.2759392582743
"pho",40.2,5.667,"Larrea","divaricata","45","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld45photo","MooneyEA1978",1.664882656,0.785340734,34.82643436,0.002330138,55.54259108,5.949409063,43.7,23.87,14.41,0.986237545,13,5,-47.10890856,"biochem",5.90101153571017,44.1822779405054,11.0936613177689,55.2759392582743
"pho",44.2,5.892,"Larrea","divaricata","45","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld45photo","MooneyEA1978",1.664882656,0.785340734,34.82643436,0.002330138,55.54259108,5.949409063,43.7,23.87,14.41,0.986237545,13,5,-47.10890856,"biochem",5.90101153571017,44.1822779405054,11.0936613177689,55.2759392582743
"pho",45,6.289,"Larrea","divaricata","45","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld45photo","MooneyEA1978",1.664882656,0.785340734,34.82643436,0.002330138,55.54259108,5.949409063,43.7,23.87,14.41,0.986237545,13,5,-47.10890856,"biochem",5.90101153571017,44.1822779405054,11.0936613177689,55.2759392582743
"pho",46.7,5.711,"Larrea","divaricata","45","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld45photo","MooneyEA1978",1.664882656,0.785340734,34.82643436,0.002330138,55.54259108,5.949409063,43.7,23.87,14.41,0.986237545,13,5,-47.10890856,"biochem",5.90101153571017,44.1822779405054,11.0936613177689,55.2759392582743
"pho",48.8,5.173,"Larrea","divaricata","45","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld45photo","MooneyEA1978",1.664882656,0.785340734,34.82643436,0.002330138,55.54259108,5.949409063,43.7,23.87,14.41,0.986237545,13,5,-47.10890856,"biochem",5.90101153571017,44.1822779405054,11.0936613177689,55.2759392582743
"pho",51.1,3.734,"Larrea","divaricata","45","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld45photo","MooneyEA1978",1.664882656,0.785340734,34.82643436,0.002330138,55.54259108,5.949409063,43.7,23.87,14.41,0.986237545,13,5,-47.10890856,"biochem",5.90101153571017,44.1822779405054,11.0936613177689,55.2759392582743
"pho",53.5,2.408,"Larrea","divaricata","45","CO2assimilation","nanomole/cm^2sec",NA,NA,"ld45photo","MooneyEA1978",1.664882656,0.785340734,34.82643436,0.002330138,55.54259108,5.949409063,43.7,23.87,14.41,0.986237545,13,5,-47.10890856,"biochem",5.90101153571017,44.1822779405054,11.0936613177689,55.2759392582743
"pho",15.729,1.92,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldcoolphoto","Berry&Bjorkman1980",1.120577618,1.678930867,30.39665623,0.00290886,48.9378887,2.399547893,32.3,44.38,28.36,0.993254771,8,5,-25.48984866,"biochem",2.38173515870143,30.2895895072977,18.5857324810107,48.8753219883084
"pho",20.833,2.223,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldcoolphoto","Berry&Bjorkman1980",1.120577618,1.678930867,30.39665623,0.00290886,48.9378887,2.399547893,32.3,44.38,28.36,0.993254771,8,5,-25.48984866,"biochem",2.38173515870143,30.2895895072977,18.5857324810107,48.8753219883084
"pho",24.844,2.303,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldcoolphoto","Berry&Bjorkman1980",1.120577618,1.678930867,30.39665623,0.00290886,48.9378887,2.399547893,32.3,44.38,28.36,0.993254771,8,5,-25.48984866,"biochem",2.38173515870143,30.2895895072977,18.5857324810107,48.8753219883084
"pho",29.844,2.299,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldcoolphoto","Berry&Bjorkman1980",1.120577618,1.678930867,30.39665623,0.00290886,48.9378887,2.399547893,32.3,44.38,28.36,0.993254771,8,5,-25.48984866,"biochem",2.38173515870143,30.2895895072977,18.5857324810107,48.8753219883084
"pho",34.635,2.324,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldcoolphoto","Berry&Bjorkman1980",1.120577618,1.678930867,30.39665623,0.00290886,48.9378887,2.399547893,32.3,44.38,28.36,0.993254771,8,5,-25.48984866,"biochem",2.38173515870143,30.2895895072977,18.5857324810107,48.8753219883084
"pho",39.74,1.962,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldcoolphoto","Berry&Bjorkman1980",1.120577618,1.678930867,30.39665623,0.00290886,48.9378887,2.399547893,32.3,44.38,28.36,0.993254771,8,5,-25.48984866,"biochem",2.38173515870143,30.2895895072977,18.5857324810107,48.8753219883084
"pho",44.896,1.133,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldcoolphoto","Berry&Bjorkman1980",1.120577618,1.678930867,30.39665623,0.00290886,48.9378887,2.399547893,32.3,44.38,28.36,0.993254771,8,5,-25.48984866,"biochem",2.38173515870143,30.2895895072977,18.5857324810107,48.8753219883084
"pho",48.646,0.067,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldcoolphoto","Berry&Bjorkman1980",1.120577618,1.678930867,30.39665623,0.00290886,48.9378887,2.399547893,32.3,44.38,28.36,0.993254771,8,5,-25.48984866,"biochem",2.38173515870143,30.2895895072977,18.5857324810107,48.8753219883084
"pho",16.302,1.107,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldhotphoto","Berry&Bjorkman1980",1.570925075,0.577200239,20.22017016,0.000862075,54.2788203,2.338866251,38.7,34.36,19.85,0.988152123,10,5,-40.49249685,"biochem",2.33708123332592,39.2747319576668,14.5256604175264,53.8003923751932
"pho",20.729,1.482,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldhotphoto","Berry&Bjorkman1980",1.570925075,0.577200239,20.22017016,0.000862075,54.2788203,2.338866251,38.7,34.36,19.85,0.988152123,10,5,-40.49249685,"biochem",2.33708123332592,39.2747319576668,14.5256604175264,53.8003923751932
"pho",24.427,1.722,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldhotphoto","Berry&Bjorkman1980",1.570925075,0.577200239,20.22017016,0.000862075,54.2788203,2.338866251,38.7,34.36,19.85,0.988152123,10,5,-40.49249685,"biochem",2.33708123332592,39.2747319576668,14.5256604175264,53.8003923751932
"pho",27.76,2.008,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldhotphoto","Berry&Bjorkman1980",1.570925075,0.577200239,20.22017016,0.000862075,54.2788203,2.338866251,38.7,34.36,19.85,0.988152123,10,5,-40.49249685,"biochem",2.33708123332592,39.2747319576668,14.5256604175264,53.8003923751932
"pho",33.906,2.257,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldhotphoto","Berry&Bjorkman1980",1.570925075,0.577200239,20.22017016,0.000862075,54.2788203,2.338866251,38.7,34.36,19.85,0.988152123,10,5,-40.49249685,"biochem",2.33708123332592,39.2747319576668,14.5256604175264,53.8003923751932
"pho",38.594,2.333,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldhotphoto","Berry&Bjorkman1980",1.570925075,0.577200239,20.22017016,0.000862075,54.2788203,2.338866251,38.7,34.36,19.85,0.988152123,10,5,-40.49249685,"biochem",2.33708123332592,39.2747319576668,14.5256604175264,53.8003923751932
"pho",40.781,2.282,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldhotphoto","Berry&Bjorkman1980",1.570925075,0.577200239,20.22017016,0.000862075,54.2788203,2.338866251,38.7,34.36,19.85,0.988152123,10,5,-40.49249685,"biochem",2.33708123332592,39.2747319576668,14.5256604175264,53.8003923751932
"pho",44.219,2.122,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldhotphoto","Berry&Bjorkman1980",1.570925075,0.577200239,20.22017016,0.000862075,54.2788203,2.338866251,38.7,34.36,19.85,0.988152123,10,5,-40.49249685,"biochem",2.33708123332592,39.2747319576668,14.5256604175264,53.8003923751932
"pho",48.281,1.621,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldhotphoto","Berry&Bjorkman1980",1.570925075,0.577200239,20.22017016,0.000862075,54.2788203,2.338866251,38.7,34.36,19.85,0.988152123,10,5,-40.49249685,"biochem",2.33708123332592,39.2747319576668,14.5256604175264,53.8003923751932
"pho",49.792,1.381,"Larrea","divaricata","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"ldhotphoto","Berry&Bjorkman1980",1.570925075,0.577200239,20.22017016,0.000862075,54.2788203,2.338866251,38.7,34.36,19.85,0.988152123,10,5,-40.49249685,"biochem",2.33708123332592,39.2747319576668,14.5256604175264,53.8003923751932
"pop",20,0.015,"Liposcelis","entomophila",NA,NA,NA,NA,NA,"le","DongEA2007",3.653386983,0.001743937,23.12584986,0.005272073,36.89823971,0.065199769,31.2,12.94,7.36,0.838162906,7,5,-1.830409255,"fit",0.0653551762467285,31.4158156877743,5.31488761186682,36.7307032996411
"pop",22.5,0.034,"Liposcelis","entomophila",NA,NA,NA,NA,NA,"le","DongEA2007",3.653386983,0.001743937,23.12584986,0.005272073,36.89823971,0.065199769,31.2,12.94,7.36,0.838162906,7,5,-1.830409255,"fit",0.0653551762467285,31.4158156877743,5.31488761186682,36.7307032996411
"pop",25,0.039,"Liposcelis","entomophila",NA,NA,NA,NA,NA,"le","DongEA2007",3.653386983,0.001743937,23.12584986,0.005272073,36.89823971,0.065199769,31.2,12.94,7.36,0.838162906,7,5,-1.830409255,"fit",0.0653551762467285,31.4158156877743,5.31488761186682,36.7307032996411
"pop",27.5,0.068,"Liposcelis","entomophila",NA,NA,NA,NA,NA,"le","DongEA2007",3.653386983,0.001743937,23.12584986,0.005272073,36.89823971,0.065199769,31.2,12.94,7.36,0.838162906,7,5,-1.830409255,"fit",0.0653551762467285,31.4158156877743,5.31488761186682,36.7307032996411
"pop",30,0.065,"Liposcelis","entomophila",NA,NA,NA,NA,NA,"le","DongEA2007",3.653386983,0.001743937,23.12584986,0.005272073,36.89823971,0.065199769,31.2,12.94,7.36,0.838162906,7,5,-1.830409255,"fit",0.0653551762467285,31.4158156877743,5.31488761186682,36.7307032996411
"pop",32.5,0.054,"Liposcelis","entomophila",NA,NA,NA,NA,NA,"le","DongEA2007",3.653386983,0.001743937,23.12584986,0.005272073,36.89823971,0.065199769,31.2,12.94,7.36,0.838162906,7,5,-1.830409255,"fit",0.0653551762467285,31.4158156877743,5.31488761186682,36.7307032996411
"pop",35,0.045,"Liposcelis","entomophila",NA,NA,NA,NA,NA,"le","DongEA2007",3.653386983,0.001743937,23.12584986,0.005272073,36.89823971,0.065199769,31.2,12.94,7.36,0.838162906,7,5,-1.830409255,"fit",0.0653551762467285,31.4158156877743,5.31488761186682,36.7307032996411
"pho",15,1.404,"Lycopersicon","esculetum","25C","CO2uptake","nanomole/cm^2sec",NA,NA,"le25photo","Bunce2000",2.523204405,0.36847383,16.12342531,0.001677261,40.5408408,4.111458914,32,19.83,11.17,0.996301198,5,5,-18.06279149,"biochem",4.14850050785003,32.0688705559703,7.88047333724216,39.9493438932125
"pho",20,2.388,"Lycopersicon","esculetum","25C","CO2uptake","nanomole/cm^2sec",NA,NA,"le25photo","Bunce2000",2.523204405,0.36847383,16.12342531,0.001677261,40.5408408,4.111458914,32,19.83,11.17,0.996301198,5,5,-18.06279149,"biochem",4.14850050785003,32.0688705559703,7.88047333724216,39.9493438932125
"pho",25,3.194,"Lycopersicon","esculetum","25C","CO2uptake","nanomole/cm^2sec",NA,NA,"le25photo","Bunce2000",2.523204405,0.36847383,16.12342531,0.001677261,40.5408408,4.111458914,32,19.83,11.17,0.996301198,5,5,-18.06279149,"biochem",4.14850050785003,32.0688705559703,7.88047333724216,39.9493438932125
"pho",30,4.006,"Lycopersicon","esculetum","25C","CO2uptake","nanomole/cm^2sec",NA,NA,"le25photo","Bunce2000",2.523204405,0.36847383,16.12342531,0.001677261,40.5408408,4.111458914,32,19.83,11.17,0.996301198,5,5,-18.06279149,"biochem",4.14850050785003,32.0688705559703,7.88047333724216,39.9493438932125
"pho",35,3.786,"Lycopersicon","esculetum","25C","CO2uptake","nanomole/cm^2sec",NA,NA,"le25photo","Bunce2000",2.523204405,0.36847383,16.12342531,0.001677261,40.5408408,4.111458914,32,19.83,11.17,0.996301198,5,5,-18.06279149,"biochem",4.14850050785003,32.0688705559703,7.88047333724216,39.9493438932125
"run",2.5,0,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"lea","Huey&Bennett1987",2.080188069,0.123932258,31.19236941,0.014970025,39.36550572,1.326627872,33.5,14.95,7.06,0.96628562,9,5,-12.61270898,"#run",1.27719972292942,32.7743061607269,6.65412899560426,39.4284351563312
"run",9.7,0.23,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"lea","Huey&Bennett1987",2.080188069,0.123932258,31.19236941,0.014970025,39.36550572,1.326627872,33.5,14.95,7.06,0.96628562,9,5,-12.61270898,"#run",1.27719972292942,32.7743061607269,6.65412899560426,39.4284351563312
"run",15.3,0.37,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"lea","Huey&Bennett1987",2.080188069,0.123932258,31.19236941,0.014970025,39.36550572,1.326627872,33.5,14.95,7.06,0.96628562,9,5,-12.61270898,"#run",1.27719972292942,32.7743061607269,6.65412899560426,39.4284351563312
"run",20.4,0.65,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"lea","Huey&Bennett1987",2.080188069,0.123932258,31.19236941,0.014970025,39.36550572,1.326627872,33.5,14.95,7.06,0.96628562,9,5,-12.61270898,"#run",1.27719972292942,32.7743061607269,6.65412899560426,39.4284351563312
"run",25.5,0.88,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"lea","Huey&Bennett1987",2.080188069,0.123932258,31.19236941,0.014970025,39.36550572,1.326627872,33.5,14.95,7.06,0.96628562,9,5,-12.61270898,"#run",1.27719972292942,32.7743061607269,6.65412899560426,39.4284351563312
"run",30.5,1.11,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"lea","Huey&Bennett1987",2.080188069,0.123932258,31.19236941,0.014970025,39.36550572,1.326627872,33.5,14.95,7.06,0.96628562,9,5,-12.61270898,"#run",1.27719972292942,32.7743061607269,6.65412899560426,39.4284351563312
"run",34.9,1.18,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"lea","Huey&Bennett1987",2.080188069,0.123932258,31.19236941,0.014970025,39.36550572,1.326627872,33.5,14.95,7.06,0.96628562,9,5,-12.61270898,"#run",1.27719972292942,32.7743061607269,6.65412899560426,39.4284351563312
"run",37.3,0.94,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"lea","Huey&Bennett1987",2.080188069,0.123932258,31.19236941,0.014970025,39.36550572,1.326627872,33.5,14.95,7.06,0.96628562,9,5,-12.61270898,"#run",1.27719972292942,32.7743061607269,6.65412899560426,39.4284351563312
"run",39.3,0,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"lea","Huey&Bennett1987",2.080188069,0.123932258,31.19236941,0.014970025,39.36550572,1.326627872,33.5,14.95,7.06,0.96628562,9,5,-12.61270898,"#run",1.27719972292942,32.7743061607269,6.65412899560426,39.4284351563312
"run",2.5,0,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"leb","Huey&Bennett1987",2.104019373,0.079007023,32.45797513,0.021201892,39.32569693,0.941240825,34.1,13.98,6.36,0.978090242,9,5,-17.23950746,"#run",0.907050108869937,33.188820411472,6.22005381328728,39.4088742247593
"run",9.7,0.13,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"leb","Huey&Bennett1987",2.104019373,0.079007023,32.45797513,0.021201892,39.32569693,0.941240825,34.1,13.98,6.36,0.978090242,9,5,-17.23950746,"#run",0.907050108869937,33.188820411472,6.22005381328728,39.4088742247593
"run",15.3,0.25,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"leb","Huey&Bennett1987",2.104019373,0.079007023,32.45797513,0.021201892,39.32569693,0.941240825,34.1,13.98,6.36,0.978090242,9,5,-17.23950746,"#run",0.907050108869937,33.188820411472,6.22005381328728,39.4088742247593
"run",20.4,0.41,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"leb","Huey&Bennett1987",2.104019373,0.079007023,32.45797513,0.021201892,39.32569693,0.941240825,34.1,13.98,6.36,0.978090242,9,5,-17.23950746,"#run",0.907050108869937,33.188820411472,6.22005381328728,39.4088742247593
"run",25.5,0.59,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"leb","Huey&Bennett1987",2.104019373,0.079007023,32.45797513,0.021201892,39.32569693,0.941240825,34.1,13.98,6.36,0.978090242,9,5,-17.23950746,"#run",0.907050108869937,33.188820411472,6.22005381328728,39.4088742247593
"run",30.5,0.73,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"leb","Huey&Bennett1987",2.104019373,0.079007023,32.45797513,0.021201892,39.32569693,0.941240825,34.1,13.98,6.36,0.978090242,9,5,-17.23950746,"#run",0.907050108869937,33.188820411472,6.22005381328728,39.4088742247593
"run",34.9,0.89,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"leb","Huey&Bennett1987",2.104019373,0.079007023,32.45797513,0.021201892,39.32569693,0.941240825,34.1,13.98,6.36,0.978090242,9,5,-17.23950746,"#run",0.907050108869937,33.188820411472,6.22005381328728,39.4088742247593
"run",37.3,0.67,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"leb","Huey&Bennett1987",2.104019373,0.079007023,32.45797513,0.021201892,39.32569693,0.941240825,34.1,13.98,6.36,0.978090242,9,5,-17.23950746,"#run",0.907050108869937,33.188820411472,6.22005381328728,39.4088742247593
"run",39.3,0,"Leiolopisma","entrecasteauxii",NA,NA,NA,NA,NA,"leb","Huey&Bennett1987",2.104019373,0.079007023,32.45797513,0.021201892,39.32569693,0.941240825,34.1,13.98,6.36,0.978090242,9,5,-17.23950746,"#run",0.907050108869937,33.188820411472,6.22005381328728,39.4088742247593
"run",8.52,0,"Liolaemus","gallardoi",NA,NA,NA,NA,NA,"Lgal","BoninoEA2011",2.339690961,0.158641422,17.63744353,0.001437331,44.0142168,1.761915184,34.8,21.54,12.13,0.964117987,7,5,-4.691082005,"#run",1.76224226912729,35.0983753853768,8.91647510489801,44.0148504902748
"run",27.02,1.456,"Liolaemus","gallardoi",NA,NA,NA,NA,NA,"Lgal","BoninoEA2011",2.339690961,0.158641422,17.63744353,0.001437331,44.0142168,1.761915184,34.8,21.54,12.13,0.964117987,7,5,-4.691082005,"#run",1.76224226912729,35.0983753853768,8.91647510489801,44.0148504902748
"run",30.45,1.729,"Liolaemus","gallardoi",NA,NA,NA,NA,NA,"Lgal","BoninoEA2011",2.339690961,0.158641422,17.63744353,0.001437331,44.0142168,1.761915184,34.8,21.54,12.13,0.964117987,7,5,-4.691082005,"#run",1.76224226912729,35.0983753853768,8.91647510489801,44.0148504902748
"run",33.2,1.82,"Liolaemus","gallardoi",NA,NA,NA,NA,NA,"Lgal","BoninoEA2011",2.339690961,0.158641422,17.63744353,0.001437331,44.0142168,1.761915184,34.8,21.54,12.13,0.964117987,7,5,-4.691082005,"#run",1.76224226912729,35.0983753853768,8.91647510489801,44.0148504902748
"run",35.63,1.729,"Liolaemus","gallardoi",NA,NA,NA,NA,NA,"Lgal","BoninoEA2011",2.339690961,0.158641422,17.63744353,0.001437331,44.0142168,1.761915184,34.8,21.54,12.13,0.964117987,7,5,-4.691082005,"#run",1.76224226912729,35.0983753853768,8.91647510489801,44.0148504902748
"run",37.89,1.456,"Liolaemus","gallardoi",NA,NA,NA,NA,NA,"Lgal","BoninoEA2011",2.339690961,0.158641422,17.63744353,0.001437331,44.0142168,1.761915184,34.8,21.54,12.13,0.964117987,7,5,-4.691082005,"#run",1.76224226912729,35.0983753853768,8.91647510489801,44.0148504902748
"run",44.1,0,"Liolaemus","gallardoi",NA,NA,NA,NA,NA,"Lgal","BoninoEA2011",2.339690961,0.158641422,17.63744353,0.001437331,44.0142168,1.761915184,34.8,21.54,12.13,0.964117987,7,5,-4.691082005,"#run",1.76224226912729,35.0983753853768,8.91647510489801,44.0148504902748
"run",7.01,0,"Liolaemus","hatcheri",NA,NA,NA,NA,NA,"Lhat","BoninoEA2011",2.653578499,0.10036846,17.73025509,0.00155657,43.07661623,1.637136113,34.8,19.36,10.87,0.986664973,7,5,-11.08037535,"#run",1.63437235942287,35.0393627333849,8.03244697389831,43.0718097072832
"run",28.28,1.344,"Liolaemus","hatcheri",NA,NA,NA,NA,NA,"Lhat","BoninoEA2011",2.653578499,0.10036846,17.73025509,0.00155657,43.07661623,1.637136113,34.8,19.36,10.87,0.986664973,7,5,-11.08037535,"#run",1.63437235942287,35.0393627333849,8.03244697389831,43.0718097072832
"run",31.75,1.596,"Liolaemus","hatcheri",NA,NA,NA,NA,NA,"Lhat","BoninoEA2011",2.653578499,0.10036846,17.73025509,0.00155657,43.07661623,1.637136113,34.8,19.36,10.87,0.986664973,7,5,-11.08037535,"#run",1.63437235942287,35.0393627333849,8.03244697389831,43.0718097072832
"run",34.3,1.68,"Liolaemus","hatcheri",NA,NA,NA,NA,NA,"Lhat","BoninoEA2011",2.653578499,0.10036846,17.73025509,0.00155657,43.07661623,1.637136113,34.8,19.36,10.87,0.986664973,7,5,-11.08037535,"#run",1.63437235942287,35.0393627333849,8.03244697389831,43.0718097072832
"run",36.4,1.596,"Liolaemus","hatcheri",NA,NA,NA,NA,NA,"Lhat","BoninoEA2011",2.653578499,0.10036846,17.73025509,0.00155657,43.07661623,1.637136113,34.8,19.36,10.87,0.986664973,7,5,-11.08037535,"#run",1.63437235942287,35.0393627333849,8.03244697389831,43.0718097072832
"run",38.24,1.344,"Liolaemus","hatcheri",NA,NA,NA,NA,NA,"Lhat","BoninoEA2011",2.653578499,0.10036846,17.73025509,0.00155657,43.07661623,1.637136113,34.8,19.36,10.87,0.986664973,7,5,-11.08037535,"#run",1.63437235942287,35.0393627333849,8.03244697389831,43.0718097072832
"run",43.13,0,"Liolaemus","hatcheri",NA,NA,NA,NA,NA,"Lhat","BoninoEA2011",2.653578499,0.10036846,17.73025509,0.00155657,43.07661623,1.637136113,34.8,19.36,10.87,0.986664973,7,5,-11.08037535,"#run",1.63437235942287,35.0393627333849,8.03244697389831,43.0718097072832
"run",7.37,0,"Liolaemus","kingii",NA,NA,NA,NA,NA,"Lkin","BoninoEA2011",2.385537749,0.201928768,17.10269177,0.001367397,44.1455529,2.379521406,35,21.39,12.04,0.976171625,7,5,-7.287352779,"#run",2.3758233511059,35.2796189157954,8.86197758593659,44.141596501732
