TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20040910,23.173,1.0,379.454,237.914,1.0,397.512,0.0,21.288,1.0,84.779,1.0,0.325,0.0,2.361,1.0,0.31703525,1.0,97.64564375,1.0,457.526470833,1.0,46.2522727273,0.916666666667,373.316,1.0,23.48,1.0,-9999,-9999,5.62753,3.0,16.3487,1.0,18.6589,17.4872,19.4887,1.86949,55.693,1.0,63.5629,59.5715,66.3896,3.32382,0.499819,0.979167,0.0509856,0.499819,0.499819,0.499819,0.979167,0.979167,0.979167,1.1242e-06,1.10258e-06,1.21068e-06,1.36201e-06,-0.499818,-0.499818,-0.499818,-0.499817,0.0622597,0.0622348,0.0629283,0.0655961,0.0,0.0,0.0,0.0,-9999,-9999
20040911,21.756,1.0,377.045,250.4,1.0,399.154,0.0,17.582,1.0,84.749,0.854167,0.0,0.0,1.906,1.0,0.227077014583,1.0,89.102,1.0,454.745295745,0.979166666667,8.66687931034,0.604166666667,371.863,1.0,23.786,1.0,-9999,-9999,0.785422,3.0,12.2968,1.0,14.0837,13.1719,14.6805,1.88398,61.6797,1.0,70.6426,66.0694,73.6361,3.57859,0.190809,1.0,0.0472748,0.190809,0.191092,0.196978,1.0,1.0,1.0,0.00152143,0.000743616,0.00174781,0.00451784,-0.188909,-0.196253,-0.189074,-0.186605,0.0511339,0.0514065,0.051717,0.0525845,0.0,0.0,0.0,0.0,-9999,-9999
20040912,21.484,1.0,374.618,156.146,1.0,399.409,0.0,17.356,1.0,84.383,0.270833,0.0,0.0,3.355,1.0,0.317581445833,1.0,36.8440625,1.0,300.279835417,1.0,28.703875,0.916666666667,372.236,1.0,22.93,1.0,-9999,-9999,-1.09108,3.0,15.2924,1.0,17.5146,16.3808,18.2568,1.71783,29.8044,1.0,34.1354,31.9256,35.5819,3.23479,0.120677,1.0,0.0379332,0.120677,0.120743,0.121126,1.0,1.0,1.0,0.0409113,0.0279732,0.0381442,0.0513997,-0.0693315,-0.0931528,-0.0811247,-0.0693315,0.0650869,0.0610116,0.0615812,0.0645994,0.0,0.0,0.0,0.0,-9999,-9999
20040913,18.725,1.0,372.174,244.324,1.0,388.567,0.0,11.417,1.0,84.285,0.5625,1.137,0.0,4.561,0.979167,0.409417373333,0.9375,95.3566089583,1.0,469.85348125,1.0,29.5534594595,0.770833333333,370.617,1.0,22.659,1.0,-9999,-9999,-3.13017,3.0,6.63849,1.0,7.75378,7.11095,7.96831,1.40279,79.9802,1.0,93.4171,85.6723,96.0018,3.1772,0.648919,1.0,0.0695362,0.649058,0.650747,0.661105,1.0,1.0,1.0,0.0874834,0.0572167,0.0766453,0.100141,-0.540566,-0.60797,-0.572274,-0.551001,0.175747,0.168671,0.172028,0.175917,0.0,0.0,0.0,0.0,-9999,-9999
20040914,16.735,1.0,369.713,178.413,1.0,360.699,0.0,10.978,1.0,84.099,1.0,0.0,0.0,1.945,1.0,0.222203414583,1.0,52.3562854167,1.0,326.13586383,0.979166666667,21.4771527778,0.75,369.827,1.0,21.201,1.0,-9999,-9999,-6.52408,3.0,9.29551,1.0,10.6094,9.95706,11.0974,1.59152,45.7513,1.0,52.2182,49.0074,54.62,2.95445,-0.0599724,1.0,0.049754,-0.0686909,-0.0605167,-0.060208,1.0,1.0,1.0,0.129122,0.0844794,0.112289,0.142456,0.219196,0.145851,0.172238,0.203354,0.370702,0.347004,0.362735,0.368075,0.0,0.0,0.0,0.0,-9999,-9999
20040915,14.69,1.0,367.236,269.746,1.0,350.157,0.0,8.589,1.0,84.201,0.833333,0.0,0.0,1.644,1.0,0.191847141667,1.0,107.553320833,1.0,518.742239583,1.0,46.4848604651,0.895833333333,370.406,0.9375,19.714,1.0,-9999,-9999,-8.26136,3.0,6.13019,0.9375,7.16008,6.56647,7.3185,2.18976,93.0024,0.958333,108.627,99.6213,111.031,3.07222,0.640785,0.9375,0.0583222,0.709211,0.874572,0.880406,0.9375,0.9375,0.9375,0.163819,0.107977,0.133556,0.166347,-0.68664,-0.759798,-0.716587,-0.569571,0.480925,0.453032,0.480925,0.505152,0.0,0.0,0.0,0.0,-9999,-9999
20040916,13.661,1.0,364.743,143.05,1.0,371.914,0.0,1.756,1.0,84.454,0.958333,0.107,0.0,1.503,1.0,0.204683304167,1.0,59.1909125,1.0,275.096130208,1.0,26.7985833333,0.875,360.749,1.0,20.036,1.0,-9999,-9999,-6.04792,3.0,2.39707,0.958333,2.84891,2.56767,2.87726,1.95055,58.0937,1.0,69.0439,62.2281,69.731,2.47274,0.526779,0.9375,0.0432075,0.879681,0.896605,0.931974,0.9375,0.9375,0.9375,0.163701,0.112625,0.133896,0.146612,-0.727539,-0.815073,-0.752241,-0.738104,0.551249,0.541617,0.594373,0.639401,0.0,0.0,0.0,0.0,-9999,-9999
20040917,15.006,1.0,362.234,146.737,1.0,371.029,0.0,2.778,1.0,84.525,0.5,0.0,0.0,1.128,1.0,0.216436360417,1.0,47.1711875,1.0,245.375613636,0.916666666667,31.0009418605,0.895833333333,366.32,1.0,18.889,1.0,-9999,-9999,-7.82023,3.0,2.52818,1.0,3.00472,2.7081,3.05278,1.40657,57.4411,1.0,68.2684,61.5291,69.3603,2.32354,0.632354,0.979167,0.044236,0.765839,0.831094,0.851359,0.979167,0.979167,0.979167,0.140684,0.10089,0.119211,0.12831,-0.704328,-0.72609,-0.710701,-0.664758,0.607542,0.600264,0.704704,0.75826,0.0,0.0,0.0,0.0,-9999,-9999
20040918,18.002,1.0,359.711,279.826,1.0,356.114,0.0,8.456,1.0,84.491,0.5625,0.0,0.0,1.046,1.0,0.151819529167,1.0,117.992622917,1.0,538.127022917,1.0,51.2579777778,0.9375,375.836,1.0,19.005,1.0,-9999,-9999,-3.76086,3.0,9.67645,1.0,11.0442,10.3503,11.6148,1.60327,91.1543,1.0,104.039,97.5024,109.414,2.98069,0.369905,1.0,0.0615262,0.36298,0.369905,0.374151,0.979167,1.0,1.0,0.121738,0.088081,0.10292,0.114128,-0.238925,-0.28069,-0.271762,-0.246835,0.619064,0.620156,0.74148,0.769236,0.0,0.0,0.0,0.0,-9999,-9999
20040919,19.057,1.0,357.173,259.183,1.0,347.484,0.0,12.221,1.0,84.442,1.0,0.0,0.0,1.418,1.0,0.177548825,1.0,99.1484082979,0.979166666667,484.323212766,0.979166666667,47.6195111111,0.9375,382.26,1.0,19.908,1.0,-9999,-9999,-3.91217,3.0,10.2185,1.0,11.6186,10.1101,12.2655,1.73185,88.3462,1.0,100.451,87.4093,106.044,2.94183,0.69159,1.0,0.0603041,0.669745,0.696774,0.7224,1.0,1.0,1.0,0.0901631,0.0653994,0.0742715,0.0887618,-0.598638,-0.649653,-0.631384,-0.596464,0.57146,0.586186,0.658902,0.703018,0.0,0.0,0.0,0.0,-9999,-9999
20040920,18.957,1.0,354.621,268.102,1.0,352.916,0.0,13.812,1.0,84.56,1.0,0.0,0.0,1.389,1.0,0.165809860417,1.0,105.529172917,1.0,515.58129375,1.0,49.4333333333,0.9375,384.849,1.0,20.042,1.0,-9999,-9999,-4.15778,3.0,7.72705,1.0,8.78577,8.26517,9.27493,1.60021,83.6544,1.0,95.1164,89.4802,100.412,2.96567,0.575888,1.0,0.0623758,0.56378,0.573722,0.578122,1.0,1.0,1.0,0.053673,0.0375976,0.0436042,0.0578692,-0.509834,-0.547976,-0.528297,-0.509834,0.502389,0.505059,0.547207,0.63538,0.0,0.0,0.0,0.0,-9999,-9999
20040921,20.246,1.0,352.057,268.966,1.0,360.804,0.0,16.531,1.0,84.809,1.0,0.0,0.0,1.15,1.0,0.170492035417,1.0,107.689864375,1.0,517.24293125,1.0,48.89675,0.958333333333,386.768,1.0,20.294,1.0,-9999,-9999,-3.68675,3.0,13.5927,1.0,15.514,14.5393,16.3156,1.7044,83.9906,1.0,95.8626,89.8399,100.816,2.84987,0.576034,1.0,0.0597849,0.54095,0.593026,0.601955,1.0,1.0,1.0,0.0181018,0.00822846,0.0153476,0.0219916,-0.569308,-0.59611,-0.574341,-0.533587,0.50342,0.508354,0.552811,0.65428,0.0,0.0,0.0,0.0,-9999,-9999
20040922,21.176,1.0,349.481,263.28,1.0,362.994,0.0,17.232,1.0,84.848,1.0,0.0,0.0,1.205,1.0,0.148575554167,1.0,102.43865625,1.0,506.307270833,1.0,46.3510222222,0.9375,386.966,1.0,20.724,1.0,-9999,-9999,-2.36335,3.0,11.8841,1.0,13.5639,12.7299,14.2647,1.67218,76.2964,1.0,87.0808,81.7264,91.5801,2.87585,0.492137,1.0,0.0515517,0.473478,0.498359,0.510211,1.0,1.0,1.0,1.03772e-06,1.05934e-06,0.000101935,0.000709955,-0.497667,-0.520489,-0.501412,-0.473113,0.535241,0.546942,0.596524,0.691033,0.0,0.0,0.0,0.0,-9999,-9999
20040923,22.266,1.0,346.893,257.152,1.0,368.509,0.0,20.131,1.0,84.667,1.0,0.0,0.0,1.36,1.0,0.153966258333,1.0,96.3761020833,1.0,494.5225625,1.0,46.9787826087,0.958333333333,388.274,1.0,21.063,1.0,-9999,-9999,-2.59403,3.0,11.5344,1.0,13.0538,12.3553,13.8449,1.72711,65.2705,1.0,73.8683,69.9157,78.3454,3.00077,0.360338,1.0,0.0444386,0.346807,0.369504,0.380081,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.38363e-06,-0.369503,-0.381391,-0.37411,-0.357202,0.615548,0.629183,0.694089,0.758654,0.0,0.0,0.0,0.0,-9999,-9999
20040924,20.84,1.0,344.295,264.113,1.0,368.252,0.0,19.129,1.0,84.195,1.0,0.0,0.0,2.624,1.0,0.271603116667,1.0,88.1210666667,1.0,507.91014375,1.0,48.6201413043,0.958333333333,388.826,1.0,21.354,1.0,-9999,-9999,-3.09284,3.0,15.6468,1.0,17.7079,16.7948,18.7812,1.64369,46.6495,1.0,52.7945,50.072,55.9944,2.89418,0.308992,1.0,0.042272,0.306891,0.309841,0.310953,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.2323e-06,-0.309752,-0.310952,-0.310377,-0.308991,0.666647,0.67029,0.687199,0.735334,0.0,0.0,0.0,0.0,-9999,-9999
20040925,15.192,1.0,341.685,156.615,1.0,359.256,0.0,5.782,1.0,84.198,1.0,6.204,0.0,1.78,1.0,0.22412283125,1.0,59.4056125,1.0,301.182834375,1.0,17.0101029412,0.708333333333,376.071,1.0,20.012,1.0,-9999,-9999,-9.41542,3.0,11.892,1.0,13.5001,13.1256,14.2742,1.44034,57.6667,1.0,65.4649,63.6488,69.2185,2.44466,0.342241,0.9375,0.0408774,0.328892,0.347839,0.366463,0.9375,0.9375,0.9375,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.363745,-0.366684,-0.356257,-0.328891,0.57843,0.487753,0.52393,0.552651,0.0,0.0,0.0,0.0,-9999,-9999
20040926,12.351,1.0,339.066,146.431,1.0,349.353,0.0,2.248,1.0,84.408,0.75,7.109,0.0,1.325,1.0,0.185902197917,1.0,28.0994583333,1.0,281.598792708,1.0,26.1361888889,0.9375,362.443,0.958333,17.663,1.0,-9999,-9999,-13.6545,3.0,5.02049,0.958333,5.69941,5.5413,5.96682,1.41521,45.4985,0.958333,51.6513,50.2184,54.0747,2.17777,0.0914261,0.854167,0.0375848,0.0681351,0.109861,0.144736,0.854167,0.854167,0.854167,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.144735,-0.144735,-0.134589,-0.0784363,0.565215,0.452715,0.490429,0.528888,0.0,0.0,0.0,0.0,-9999,-9999
20040927,14.59,1.0,336.439,216.806,1.0,334.096,0.0,5.853,1.0,84.488,0.5625,0.577,0.0,1.665,1.0,0.204912466667,1.0,81.0065520833,1.0,416.935490625,1.0,32.7825595238,0.875,367.349,1.0,16.841,1.0,-9999,-9999,-8.06044,3.0,6.13939,1.0,6.96961,6.58982,7.29662,1.53613,76.8397,1.0,87.2307,82.4772,91.3235,3.15615,0.378823,1.0,0.0398244,0.346114,0.372615,0.376626,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.380553,-0.378173,-0.374573,-0.349909,0.688968,0.629769,0.653224,0.676723,0.0,0.0,0.0,0.0,-9999,-9999
20040928,14.94,1.0,333.805,228.815,1.0,322.961,0.0,7.512,1.0,84.504,0.854167,0.0,0.0,1.491,1.0,0.156245758333,1.0,88.64325,1.0,440.02905,1.0,35.6253214286,0.875,371.661,0.979167,17.034,1.0,-9999,-9999,-8.13552,3.0,-0.966887,0.958333,-1.09425,-1.14613,-1.03782,1.46803,82.9313,0.979167,93.8555,89.0157,98.3052,2.64396,0.386205,0.958333,0.0415682,0.386205,0.398991,0.415543,0.958333,0.958333,0.9375,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.401343,-0.416985,-0.399798,-0.386347,0.710726,0.650594,0.680274,0.702681,0.0,0.0,0.0,0.0,-9999,-9999
20040929,17.112,1.0,331.162,250.112,1.0,328.211,0.0,11.732,1.0,84.396,1.0,0.0,0.0,1.385,1.0,0.153264625,1.0,96.7215604167,1.0,480.984440625,1.0,28.5413648649,0.770833333333,377.288,1.0,17.516,1.0,-9999,-9999,-5.65921,3.0,11.5713,1.0,13.041,12.4203,13.7165,1.7934,78.8929,1.0,88.9129,84.681,93.5182,2.64783,0.383767,1.0,0.0480692,0.389383,0.393028,0.398624,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.392934,-0.399315,-0.393027,-0.391108,0.796578,0.785918,0.793246,0.816737,0.0,0.0,0.0,0.0,-9999,-9999
20040930,17.641,1.0,328.513,246.564,1.0,335.022,0.0,13.024,1.0,84.537,1.0,0.0,0.0,1.353,1.0,0.146494225208,1.0,86.8551021277,0.979166666667,450.570858511,0.979166666667,39.7528953488,0.895833333333,378.706,1.0,18.031,1.0,-9999,-9999,-5.31557,3.0,6.41769,1.0,7.23279,6.88854,7.32961,1.25541,81.5908,1.0,91.9534,87.5769,93.1843,2.78219,0.511233,1.0,0.0498779,0.513056,0.519083,0.522519,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.521155,-0.522794,-0.519464,-0.513375,0.807615,0.804378,0.807814,0.834602,0.0,0.0,0.0,0.0,-9999,-9999
20041001,17.781,1.0,325.858,244.355,1.0,333.554,0.0,12.078,1.0,84.693,1.0,0.0,0.0,1.113,1.0,0.138212133333,1.0,90.6860570833,1.0,469.913383333,1.0,30.4596538462,0.8125,378.8,1.0,17.923,1.0,-9999,-9999,-6.77156,3.0,12.2975,1.0,13.8594,13.1997,14.0449,1.50763,76.0005,1.0,85.6531,81.5764,86.7997,2.83868,0.288853,1.0,0.0436004,0.287915,0.300724,0.318802,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.300723,-0.323639,-0.300723,-0.287914,0.769718,0.765866,0.770384,0.79123,0.0,0.0,0.0,0.0,-9999,-9999
20041002,17.608,1.0,323.198,249.234,1.0,343.798,0.0,11.935,1.0,84.706,1.0,0.0,0.0,1.341,1.0,0.140205555417,1.0,88.8320541667,1.0,457.114797872,0.979166666667,32.7158974359,0.8125,379.377,1.0,17.631,1.0,-9999,-9999,-7.76437,3.0,11.229,1.0,12.3938,11.1099,12.7474,1.71294,73.8609,1.0,81.5228,73.0775,83.849,2.70094,0.276086,1.0,0.0466958,0.267007,0.287438,0.293525,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.287436,-0.294174,-0.287436,-0.267179,0.688262,0.685156,0.691103,0.69606,0.0,0.0,0.0,0.0,-9999,-9999
20041003,17.052,1.0,320.534,225.516,1.0,343.858,0.0,12.255,1.0,84.628,1.0,0.0,0.0,1.602,1.0,0.18247528125,1.0,87.8699520833,1.0,409.608939362,0.979166666667,40.3804680851,0.979166666667,380.867,1.0,17.804,1.0,-9999,-9999,-3.8358,3.0,10.5955,1.0,11.7482,11.3729,12.0284,1.69605,69.7006,1.0,77.2832,74.8144,79.1262,2.67627,0.312683,1.0,0.0493114,0.292679,0.313357,0.31524,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.312771,-0.315641,-0.313577,-0.292808,0.59676,0.585908,0.591174,0.594368,0.0,0.0,0.0,0.0,-9999,-9999
20041004,15.772,1.0,317.868,129.661,1.0,357.353,0.0,7.397,1.0,84.397,0.708333,0.0,0.0,1.208,1.0,0.176665527083,1.0,33.65415,1.0,249.3488625,1.0,2.91946428571,0.583333333333,376.134,1.0,18.264,1.0,-9999,-9999,-6.20755,3.0,2.76029,1.0,3.06057,2.9628,3.13356,1.07805,40.4253,1.0,44.823,43.3911,45.8919,2.67444,0.155249,1.0,0.0334808,0.155619,0.159154,0.159881,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.159153,-0.15988,-0.159153,-0.155908,0.49604,0.469014,0.473587,0.484553,0.0,0.0,0.0,0.0,-9999,-9999
20041005,17.703,1.0,315.198,210.555,1.0,347.34,0.0,11.114,1.0,84.257,0.5625,0.0,0.0,1.448,1.0,0.193551452083,1.0,73.6115416667,1.0,404.913780208,1.0,27.6895945946,0.770833333333,376.556,1.0,17.373,1.0,-9999,-9999,-5.25759,3.0,7.82186,1.0,8.67278,7.83404,8.8796,1.11748,63.8228,1.0,70.7658,63.9221,72.4535,2.89682,0.378427,1.0,0.0421099,0.375774,0.381878,0.394534,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.381878,-0.395088,-0.381878,-0.375773,0.562904,0.558316,0.560354,0.562904,0.0,0.0,0.0,0.0,-9999,-9999
20041006,17.947,1.0,312.528,150.951,1.0,360.144,0.0,14.14,1.0,84.286,0.854167,0.225,0.0,2.816,1.0,0.279973154167,1.0,47.6725822222,0.9375,277.319788298,0.979166666667,19.3660135135,0.770833333333,378.88,1.0,18.031,1.0,-9999,-9999,-1.91882,3.0,6.58869,1.0,7.29859,6.59895,7.4566,1.09733,41.9198,1.0,46.4364,41.985,47.4417,2.67555,0.285211,1.0,0.0337438,0.281542,0.284909,0.286348,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.286347,-0.286347,-0.285211,-0.282043,0.695266,0.678671,0.683865,0.69105,0.0,0.0,0.0,0.0,-9999,-9999
20041007,17.599,1.0,309.856,236.397,1.0,342.727,0.0,12.42,1.0,84.136,0.770833,0.0,0.0,2.492,1.0,0.284198997917,1.0,82.9178104167,1.0,464.281315957,0.979166666667,41.0617777778,0.9375,378.08,1.0,18.293,1.0,-9999,-9999,0.661333,3.0,6.93306,1.0,7.68007,6.94386,7.81861,1.51519,66.007,1.0,73.1189,66.1097,74.4379,2.68336,0.337765,1.0,0.0404471,0.337184,0.337882,0.338389,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.338063,-0.338474,-0.337881,-0.337183,0.66882,0.667551,0.668976,0.673671,0.0,0.0,0.0,0.0,-9999,-9999
20041008,18.422,1.0,307.184,238.416,1.0,338.998,0.0,15.296,1.0,84.043,1.0,0.0,0.0,4.898,1.0,0.513107166667,1.0,67.0271885417,1.0,458.491784375,1.0,25.3129444444,0.75,379.083,1.0,18.322,1.0,-9999,-9999,-4.48829,3.0,7.20734,0.979167,7.95499,7.21856,8.12791,1.11258,51.867,1.0,57.2474,51.9477,58.4918,2.92315,0.336684,1.0,0.0353504,0.336414,0.336727,0.336785,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.336726,-0.336791,-0.336726,-0.336442,0.518263,0.531158,0.577262,0.609246,0.0,0.0,0.0,0.0,-9999,-9999
20041009,13.534,1.0,304.515,181.317,1.0,345.803,0.0,5.602,1.0,83.951,1.0,0.0,0.0,9.56,1.0,0.8583611875,1.0,38.33783375,1.0,348.686204167,1.0,34.3047159091,0.916666666667,374.848,1.0,16.604,1.0,-9999,-9999,-13.9418,3.0,13.226,1.0,14.6511,13.2466,14.9154,1.4403,51.1196,1.0,56.6274,51.1991,57.6489,2.54112,0.772013,1.0,0.082249,0.772013,0.772013,0.772013,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.772012,-0.772012,-0.772012,-0.772012,0.3594,0.311157,0.359787,0.368542,0.0,0.0,0.0,0.0,-9999,-9999
20041010,10.012,1.0,301.847,197.303,0.979167,306.7,0.0,5.51,1.0,84.025,1.0,0.0,0.0,4.136,1.0,0.442257764583,1.0,40.3179956522,0.958333333333,309.619372727,0.916666666667,38.0173888889,0.9375,374.184,1.0,14.07,1.0,-9999,-9999,-15.1732,3.0,5.75667,1.0,6.37692,5.76563,6.45972,0.849352,55.4285,1.0,61.4006,55.5148,62.1979,2.70451,0.173417,1.0,0.0640091,0.173417,0.173588,0.174082,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.173416,-0.174081,-0.173644,-0.173416,0.303355,0.0791134,0.261024,0.303326,0.0,0.0,0.0,0.0,-9999,-9999
20041011,9.543,1.0,299.182,225.677,1.0,306.358,0.0,4.911,1.0,84.05,1.0,0.0,0.0,1.916,1.0,0.210379972917,1.0,57.6279833333,1.0,388.781347826,0.958333333333,38.6726808511,0.979166666667,373.34,1.0,13.616,1.0,-9999,-9999,-12.8709,3.0,3.97062,1.0,4.39843,3.9768,4.45554,0.770484,66.4186,1.0,73.5749,66.522,74.5302,2.7607,-0.170457,1.0,0.0594773,-0.181073,-0.168658,-0.159755,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,0.168659,0.159756,0.168231,0.170669,0.288535,0.00417749,0.21473,0.288007,0.0,0.0,0.0,0.0,-9999,-9999
20041012,8.698,1.0,296.522,176.73,1.0,303.825,0.0,4.1,1.0,84.032,1.0,0.0,0.0,1.72,1.0,0.166321408333,1.0,44.0019041667,1.0,323.090308511,0.979166666667,34.5941521739,0.958333333333,371.594,1.0,13.575,1.0,-9999,-9999,-10.7968,3.0,3.90341,1.0,4.32805,4.19762,4.40199,0.735091,51.0216,1.0,56.5721,54.8673,57.5385,2.543,-0.36349,1.0,0.0456978,-0.363516,-0.362723,-0.361169,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,0.363003,0.36117,0.36259,0.363491,0.269384,0.00555587,0.165039,0.268335,0.0,0.0,0.0,0.0,-9999,-9999
20041013,9.85,1.0,293.866,228.207,1.0,292.954,0.0,4.96,1.0,84.097,1.0,0.0,0.0,2.094,1.0,0.220191502083,1.0,66.7854104167,1.0,438.859708333,1.0,38.4341555556,0.9375,371.836,1.0,13.085,1.0,-9999,-9999,-11.5445,3.0,4.30043,1.0,4.76826,4.62456,4.84971,0.802676,66.4107,1.0,73.6353,71.4162,74.8932,2.78204,0.0243184,1.0,0.0806294,0.0293254,0.0302332,0.0363078,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.0248373,-0.0372801,-0.0302322,-0.0293296,0.274075,0.0077277,0.139217,0.274075,0.0,0.0,0.0,0.0,-9999,-9999
20041014,11.819,1.0,291.216,206.0,1.0,294.396,0.0,8.802,1.0,83.815,1.0,0.0,0.0,1.903,1.0,0.219512152083,1.0,58.2489295833,1.0,360.303617391,0.958333333333,13.9097121212,0.6875,374.548,1.0,13.054,1.0,-9999,-9999,-9.93326,3.0,7.43237,1.0,8.24092,7.47864,8.38169,1.00064,53.3291,1.0,59.1307,53.6611,60.1408,3.24039,-0.124541,1.0,0.0903035,-0.123878,-0.119097,-0.118902,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,0.123907,0.118803,0.119099,0.123169,0.287139,0.0110067,0.113093,0.290294,0.0,0.0,0.0,0.0,-9999,-9999
20041015,9.504,1.0,288.573,208.069,1.0,299.676,0.0,5.167,1.0,83.706,1.0,0.0,0.0,1.69,1.0,0.198579383333,1.0,55.4999154167,1.0,355.342976087,0.958333333333,33.7853604651,0.895833333333,372.766,1.0,13.193,1.0,-9999,-9999,-12.1333,3.0,3.11746,1.0,3.4566,3.13687,3.79761,0.756177,58.6512,1.0,65.0317,59.0163,71.4472,2.86468,-0.26992,1.0,0.0577142,-0.26996,-0.26939,-0.265493,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,0.269244,0.26549,0.269391,0.269937,0.252106,0.0105195,0.0773856,0.251771,0.0,0.0,0.0,0.0,-9999,-9999
20041016,11.193,1.0,285.939,221.565,1.0,288.698,0.0,7.232,1.0,83.703,1.0,0.0,0.0,1.581,1.0,0.14749735625,1.0,63.1660700417,1.0,359.376613333,0.9375,17.5708823529,0.708333333333,372.319,1.0,12.793,1.0,-9999,-9999,-10.9977,3.0,4.65658,1.0,5.1583,4.68557,5.22528,1.12399,62.1853,1.0,68.8854,62.5724,69.7798,3.10189,-0.263113,1.0,0.102345,-0.260402,-0.252427,-0.25117,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,0.261915,0.251097,0.252404,0.257243,0.260894,0.0135755,0.0906422,0.263265,0.0,0.0,0.0,0.0,-9999,-9999
20041017,11.639,1.0,283.313,198.572,1.0,290.099,0.0,7.302,1.0,83.741,1.0,0.0,0.0,1.068,1.0,0.144869445833,1.0,60.3961638298,0.979166666667,381.868552083,1.0,7.66775,0.666666666667,372.235,1.0,12.504,1.0,-9999,-9999,-12.5845,3.0,5.85782,1.0,6.49508,6.35247,7.13583,1.0696,56.9956,1.0,63.1959,61.8084,69.4304,3.31161,-0.190023,1.0,0.0809662,-0.190532,-0.180322,-0.177666,1.0,1.0,1.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,0.184338,0.177667,0.179536,0.19047,0.255682,0.0825429,0.17664,0.258465,0.0,0.0,0.0,0.0,-9999,-9999
